Date,Device,TrafficSource,Sessions,Orders,Revenue,Returns,BounceRate
2024-03-27,Mobile,Referral,345,8,463.45,1,0.468
2024-03-27,Desktop,Paid Search,501,17,1535.31,2,0.521
2024-03-27,Desktop,Organic Search,439,13,1201.56,2,0.48
2024-03-27,Desktop,Email,273,12,982.43,0,0.417
2024-03-27,Desktop,Social,353,12,535.5,2,0.395
2024-03-27,Desktop,Referral,258,6,464.88,0,0.443
2024-03-27,Tablet,Paid Search,246,6,397.67,1,0.559
2024-03-27,Tablet,Organic Search,197,3,235.03,0,0.518
2024-03-27,Tablet,Email,120,3,250.7,0,0.455
2024-03-27,Tablet,Social,144,3,218.54,1,0.388
2024-03-27,Tablet,Referral,110,1,64.48,0,0.344
2024-03-28,Mobile,Paid Search,695,5,533.95,0,0.352
2024-03-28,Mobile,Organic Search,615,9,796.63,0,0.565
2024-03-28,Mobile,Email,384,9,869.42,0,0.317
2024-03-28,Mobile,Social,441,9,604.83,0,0.484
2024-03-28,Mobile,Referral,321,7,407.99,1,0.339
2024-03-28,Desktop,Paid Search,494,16,897.04,0,0.524
2024-03-28,Desktop,Organic Search,456,7,379.76,0,0.489
2024-03-28,Desktop,Email,300,7,770.64,0,0.463
2024-03-28,Desktop,Social,338,8,691.59,0,0.452
2024-03-28,Desktop,Referral,237,4,325.97,0,0.347
2024-03-28,Tablet,Paid Search,249,6,351.59,1,0.388
2024-03-28,Tablet,Organic Search,237,6,438.61,0,0.413
2024-03-28,Tablet,Email,136,6,470.56,0,0.412
2024-03-28,Tablet,Social,163,2,125.27,0,0.421
2024-03-28,Tablet,Referral,118,1,74.19,0,0.41
2024-03-29,Mobile,Paid Search,743,19,1965.44,2,0.402
2024-03-29,Mobile,Organic Search,574,9,652.47,1,0.454
2024-03-29,Mobile,Email,418,11,661.82,0,0.431
2024-03-29,Mobile,Social,490,17,1181.08,2,0.524
2024-03-29,Mobile,Referral,339,4,281.43,0,0.309
2024-03-29,Desktop,Paid Search,474,15,872.45,0,0.412
2024-03-29,Desktop,Organic Search,453,10,1056.79,1,0.514
2024-03-29,Desktop,Email,284,11,850.85,2,0.429
2024-03-29,Desktop,Social,341,11,947.92,0,0.354
2024-03-29,Desktop,Referral,245,3,346.7,0,0.208
2024-03-29,Tablet,Paid Search,219,5,325.34,0,0.466
2024-03-29,Tablet,Organic Search,201,3,198.71,1,0.515
2024-03-29,Tablet,Email,135,6,557.14,2,0.57
2024-03-29,Tablet,Social,154,6,608.84,0,0.355
2024-03-29,Tablet,Referral,112,4,383.43,0,0.497
2024-03-30,Mobile,Paid Search,667,6,573.01,0,0.358
2024-03-30,Mobile,Organic Search,599,8,683.93,1,0.437
2024-03-30,Mobile,Email,408,8,767.9,1,0.228
2024-03-30,Mobile,Social,428,11,779.09,0,0.456
2024-03-30,Mobile,Referral,337,3,183.38,1,0.437
2024-03-30,Desktop,Paid Search,520,12,1319.78,1,0.662
2024-03-30,Desktop,Organic Search,456,8,766.15,0,0.398
2024-03-30,Desktop,Email,267,5,395.58,0,0.48
2024-03-30,Desktop,Social,334,8,572.6,0,0.412
2024-03-30,Desktop,Referral,246,5,343.15,0,0.449
2024-03-30,Tablet,Paid Search,222,8,750.05,1,0.267
2024-03-30,Tablet,Organic Search,225,3,172.27,0,0.362
2024-03-30,Tablet,Email,133,5,364.75,0,0.355
2024-03-30,Tablet,Social,165,5,335.07,0,0.3
2024-03-30,Tablet,Referral,122,5,378.61,0,0.378
2024-03-31,Mobile,Paid Search,698,22,2251.85,1,0.334
2024-03-31,Mobile,Organic Search,708,17,1778.88,1,0.391
2024-03-31,Mobile,Email,425,13,977.15,0,0.417
2024-03-31,Mobile,Social,447,12,715.18,1,0.339
2024-03-31,Mobile,Referral,342,10,685.18,2,0.266
2024-03-31,Desktop,Paid Search,497,8,386.91,2,0.348
2024-03-31,Desktop,Organic Search,407,11,952.62,1,0.338
2024-03-31,Desktop,Email,310,10,898.93,0,0.392
2024-03-31,Desktop,Social,312,7,588.3,0,0.426
2024-03-31,Desktop,Referral,246,7,461.04,0,0.455
2024-03-31,Tablet,Paid Search,231,4,336.22,0,0.603
2024-03-31,Tablet,Organic Search,215,7,688.38,0,0.543
2024-03-31,Tablet,Email,128,5,466.66,0,0.443
2024-03-31,Tablet,Social,153,4,345.98,0,0.371
2024-03-31,Tablet,Referral,111,2,187.51,0,0.368
2024-04-01,Mobile,Paid Search,711,15,968.91,0,0.432
2024-04-01,Mobile,Organic Search,673,18,1062.02,0,0.4
2024-04-01,Mobile,Email,384,11,1016.81,2,0.42
2024-04-01,Mobile,Social,435,7,629.47,0,0.442
2024-04-01,Mobile,Referral,367,10,1112.49,2,0.53
2024-04-01,Desktop,Paid Search,520,12,1240.53,0,0.271
2024-04-01,Desktop,Organic Search,462,10,454.48,0,0.159
2024-04-01,Desktop,Email,320,12,1230.52,2,0.56
2024-04-01,Desktop,Social,320,8,717.5,0,0.385
2024-04-01,Desktop,Referral,270,4,260.8,0,0.548
2024-04-01,Tablet,Paid Search,229,10,634.81,2,0.419
2024-04-01,Tablet,Organic Search,203,3,239.45,0,0.265
2024-04-01,Tablet,Email,124,3,244.16,0,0.444
2024-04-01,Tablet,Social,142,9,560.94,0,0.411
2024-04-01,Tablet,Referral,114,3,203.62,0,0.336
2024-04-02,Mobile,Paid Search,697,15,1033.61,0,0.406
2024-04-02,Mobile,Organic Search,615,10,1049.98,1,0.422
2024-04-02,Mobile,Email,374,9,1106.46,0,0.295
2024-04-02,Mobile,Social,478,13,908.44,1,0.43
2024-04-02,Mobile,Referral,334,10,765.51,1,0.56
2024-04-02,Desktop,Paid Search,510,14,1199.48,0,0.303
2024-04-02,Desktop,Organic Search,474,9,709.02,1,0.488
2024-04-02,Desktop,Email,293,12,1162.91,0,0.204
2024-04-02,Desktop,Social,345,8,783.53,1,0.417
2024-04-02,Desktop,Referral,242,6,397.97,0,0.458
2024-04-02,Tablet,Paid Search,231,5,400.97,1,0.599
2024-04-02,Tablet,Organic Search,214,11,1132.07,2,0.465
2024-04-02,Tablet,Email,130,6,421.77,0,0.553
2024-04-02,Tablet,Social,159,1,68.19,0,0.544
2024-04-02,Tablet,Referral,115,4,232.63,0,0.537
2024-04-03,Mobile,Paid Search,664,12,830.42,0,0.471
2024-04-03,Mobile,Organic Search,603,15,1532.14,0,0.343
2024-04-03,Mobile,Email,408,10,925.63,1,0.477
2024-04-03,Mobile,Social,453,6,407.51,0,0.368
2024-04-03,Mobile,Referral,314,11,865.0,1,0.316
2024-04-03,Desktop,Paid Search,515,17,1411.44,1,0.377
2024-04-03,Desktop,Organic Search,478,13,1111.94,0,0.48
2024-04-03,Desktop,Email,296,19,1412.57,1,0.527
2024-04-03,Desktop,Social,332,7,398.24,0,0.326
2024-04-03,Desktop,Referral,240,5,567.68,1,0.433
2024-04-03,Tablet,Paid Search,234,11,1064.57,0,0.37
2024-04-03,Tablet,Organic Search,217,3,156.79,0,0.517
2024-04-03,Tablet,Email,137,3,398.27,1,0.485
2024-04-03,Tablet,Social,151,5,483.04,0,0.54
2024-04-03,Tablet,Referral,115,3,242.9,0,0.515
2024-04-04,Mobile,Paid Search,752,11,1107.95,0,0.27
2024-04-04,Mobile,Organic Search,667,9,838.08,0,0.4
2024-04-04,Mobile,Email,381,14,874.18,0,0.398
2024-04-04,Mobile,Social,439,4,277.42,1,0.487
2024-04-04,Mobile,Referral,325,4,172.71,0,0.322
2024-04-04,Desktop,Paid Search,517,12,894.48,2,0.656
2024-04-04,Desktop,Organic Search,448,13,1146.75,1,0.526
2024-04-04,Desktop,Email,287,10,926.97,1,0.387
2024-04-04,Desktop,Social,327,12,769.51,0,0.416
2024-04-04,Desktop,Referral,248,7,631.88,2,0.495
2024-04-04,Tablet,Paid Search,210,6,506.71,1,0.404
2024-04-04,Tablet,Organic Search,218,4,357.68,0,0.458
2024-04-04,Tablet,Email,127,8,631.64,1,0.57
2024-04-04,Tablet,Social,155,4,308.97,2,0.363
2024-04-04,Tablet,Referral,110,2,92.26,0,0.333
2024-04-05,Mobile,Paid Search,659,7,405.12,1,0.532
2024-04-05,Mobile,Organic Search,627,13,1476.81,2,0.354
2024-04-05,Mobile,Email,372,9,742.29,0,0.222
2024-04-05,Mobile,Social,481,13,1034.37,0,0.58
2024-04-05,Mobile,Referral,313,6,497.26,0,0.325
2024-04-05,Desktop,Paid Search,486,9,642.98,0,0.444
2024-04-05,Desktop,Organic Search,488,8,527.23,1,0.333
2024-04-05,Desktop,Email,287,8,757.29,1,0.581
2024-04-05,Desktop,Social,318,10,987.01,0,0.432
2024-04-05,Desktop,Referral,252,4,331.9,0,0.349
2024-04-05,Tablet,Paid Search,216,6,588.19,0,0.394
2024-04-05,Tablet,Organic Search,224,12,1103.6,0,0.376
2024-04-05,Tablet,Email,134,7,402.06,0,0.352
2024-04-05,Tablet,Social,154,2,191.11,0,0.349
2024-04-05,Tablet,Referral,110,1,91.49,1,0.236
2024-04-06,Mobile,Paid Search,684,12,931.88,0,0.521
2024-04-06,Mobile,Organic Search,619,13,1465.49,0,0.308
2024-04-06,Mobile,Email,406,13,1635.29,1,0.427
2024-04-06,Mobile,Social,454,13,1338.73,0,0.269
2024-04-06,Mobile,Referral,314,10,739.16,1,0.517
2024-04-06,Desktop,Paid Search,502,15,1196.67,1,0.42
2024-04-06,Desktop,Organic Search,485,9,831.64,0,0.395
2024-04-06,Desktop,Email,328,10,915.05,1,0.361
2024-04-06,Desktop,Social,338,15,1585.35,0,0.461
2024-04-06,Desktop,Referral,246,10,616.37,1,0.366
2024-04-06,Tablet,Paid Search,236,6,410.63,0,0.548
2024-04-06,Tablet,Organic Search,214,3,290.42,1,0.564
2024-04-06,Tablet,Email,131,5,287.8,1,0.327
2024-04-06,Tablet,Social,144,2,178.15,1,0.47
2024-04-06,Tablet,Referral,108,3,145.72,1,0.382
2024-04-07,Mobile,Paid Search,624,20,2279.95,2,0.483
2024-04-07,Mobile,Organic Search,596,14,789.7,1,0.44
2024-04-07,Mobile,Email,403,15,1606.91,0,0.436
2024-04-07,Mobile,Social,448,13,1023.14,3,0.424
2024-04-07,Mobile,Referral,340,2,162.39,1,0.406
2024-04-07,Desktop,Paid Search,514,6,386.7,1,0.453
2024-04-07,Desktop,Organic Search,455,14,1496.88,0,0.556
2024-04-07,Desktop,Email,308,9,884.4,1,0.288
2024-04-07,Desktop,Social,336,7,717.08,0,0.38
2024-04-07,Desktop,Referral,251,9,930.55,0,0.489
2024-04-07,Tablet,Paid Search,248,2,152.01,2,0.523
2024-04-07,Tablet,Organic Search,210,7,483.04,0,0.391
2024-04-07,Tablet,Email,116,2,150.38,0,0.38
2024-04-07,Tablet,Social,155,5,444.85,1,0.502
2024-04-07,Tablet,Referral,105,1,65.79,0,0.382
2024-04-08,Mobile,Paid Search,718,20,2253.78,3,0.486
2024-04-08,Mobile,Organic Search,629,7,692.27,1,0.339
2024-04-08,Mobile,Email,377,8,962.53,1,0.582
2024-04-08,Mobile,Social,486,15,1133.16,1,0.497
2024-04-08,Mobile,Referral,317,3,250.31,1,0.443
2024-04-08,Desktop,Paid Search,504,11,719.16,0,0.413
2024-04-08,Desktop,Organic Search,466,10,1115.62,2,0.39
2024-04-08,Desktop,Email,306,14,1256.0,0,0.515
2024-04-08,Desktop,Social,318,11,851.0,0,0.4
2024-04-08,Desktop,Referral,256,5,302.08,0,0.47
2024-04-08,Tablet,Paid Search,249,5,511.29,1,0.277
2024-04-08,Tablet,Organic Search,209,6,407.71,0,0.304
2024-04-08,Tablet,Email,126,8,822.78,0,0.464
2024-04-08,Tablet,Social,167,5,305.15,0,0.427
2024-04-08,Tablet,Referral,115,5,435.53,1,0.386
2024-04-09,Mobile,Paid Search,714,14,1108.64,3,0.573
2024-04-09,Mobile,Organic Search,579,9,927.07,2,0.383
2024-04-09,Mobile,Email,367,6,467.05,1,0.456
2024-04-09,Mobile,Social,445,10,674.76,0,0.567
2024-04-09,Mobile,Referral,329,8,537.76,1,0.443
2024-04-09,Desktop,Paid Search,524,8,685.2,3,0.388
2024-04-09,Desktop,Organic Search,509,14,967.03,1,0.578
2024-04-09,Desktop,Email,266,9,903.44,0,0.416
2024-04-09,Desktop,Social,341,11,1112.73,3,0.432
2024-04-09,Desktop,Referral,254,7,608.58,0,0.547
2024-04-09,Tablet,Paid Search,230,3,166.32,0,0.304
2024-04-09,Tablet,Organic Search,215,5,265.96,0,0.566
2024-04-09,Tablet,Email,135,8,808.06,0,0.27
2024-04-09,Tablet,Social,145,3,248.09,0,0.499
2024-04-09,Tablet,Referral,113,4,294.1,0,0.396
2024-04-10,Mobile,Paid Search,662,10,930.09,1,0.371
2024-04-10,Mobile,Organic Search,618,8,497.37,0,0.524
2024-04-10,Mobile,Email,412,13,1381.55,0,0.334
2024-04-10,Mobile,Social,399,9,738.77,0,0.435
2024-04-10,Mobile,Referral,320,4,277.31,1,0.399
2024-04-10,Desktop,Paid Search,540,7,347.71,0,0.325
2024-04-10,Desktop,Organic Search,439,11,656.04,1,0.471
2024-04-10,Desktop,Email,300,6,809.42,0,0.468
2024-04-10,Desktop,Social,324,3,284.37,0,0.422
2024-04-10,Desktop,Referral,235,5,360.53,1,0.311
2024-04-10,Tablet,Paid Search,233,10,483.25,1,0.357
2024-04-10,Tablet,Organic Search,207,7,498.59,1,0.454
2024-04-10,Tablet,Email,124,4,284.96,0,0.423
2024-04-10,Tablet,Social,162,5,374.77,0,0.345
2024-04-10,Tablet,Referral,118,3,192.8,1,0.164
2024-04-11,Mobile,Paid Search,726,15,988.25,0,0.395
2024-04-11,Mobile,Organic Search,601,11,839.85,0,0.485
2024-04-11,Mobile,Email,398,11,655.73,0,0.557
2024-04-11,Mobile,Social,470,12,1165.9,0,0.297
2024-04-11,Mobile,Referral,340,6,395.42,0,0.4
2024-04-11,Desktop,Paid Search,519,6,470.42,1,0.397
2024-04-11,Desktop,Organic Search,474,8,694.93,0,0.265
2024-04-11,Desktop,Email,295,9,764.04,0,0.546
2024-04-11,Desktop,Social,367,6,285.23,0,0.361
2024-04-11,Desktop,Referral,247,12,763.42,1,0.442
2024-04-11,Tablet,Paid Search,240,5,386.87,1,0.479
2024-04-11,Tablet,Organic Search,207,8,553.05,0,0.384
2024-04-11,Tablet,Email,131,6,762.45,0,0.489
2024-04-11,Tablet,Social,144,1,125.98,0,0.522
2024-04-11,Tablet,Referral,111,4,471.27,0,0.344
2024-04-12,Mobile,Paid Search,734,17,1586.08,0,0.249
2024-04-12,Mobile,Organic Search,640,19,1086.79,0,0.442
2024-04-12,Mobile,Email,362,8,644.15,0,0.306
2024-04-12,Mobile,Social,464,12,1050.31,0,0.389
2024-04-12,Mobile,Referral,351,3,195.52,0,0.472
2024-04-12,Desktop,Paid Search,532,9,905.47,1,0.299
2024-04-12,Desktop,Organic Search,484,15,1499.27,1,0.485
2024-04-12,Desktop,Email,300,11,1054.43,0,0.378
2024-04-12,Desktop,Social,323,9,777.16,0,0.387
2024-04-12,Desktop,Referral,243,7,337.14,0,0.385
2024-04-12,Tablet,Paid Search,256,4,403.6,0,0.438
2024-04-12,Tablet,Organic Search,214,9,524.11,1,0.53
2024-04-12,Tablet,Email,140,6,486.04,1,0.449
2024-04-12,Tablet,Social,157,6,384.98,3,0.311
2024-04-12,Tablet,Referral,117,1,58.28,0,0.439
2024-04-13,Mobile,Paid Search,686,10,348.57,0,0.387
2024-04-13,Mobile,Organic Search,676,18,1401.85,1,0.466
2024-04-13,Mobile,Email,372,11,1198.55,1,0.495
2024-04-13,Mobile,Social,446,7,421.15,1,0.42
2024-04-13,Mobile,Referral,308,7,462.11,0,0.535
2024-04-13,Desktop,Paid Search,495,13,1035.91,0,0.552
2024-04-13,Desktop,Organic Search,484,11,689.16,0,0.49
2024-04-13,Desktop,Email,289,19,1296.49,1,0.424
2024-04-13,Desktop,Social,321,8,489.99,0,0.507
2024-04-13,Desktop,Referral,249,5,280.24,0,0.59
2024-04-13,Tablet,Paid Search,236,3,295.27,1,0.338
2024-04-13,Tablet,Organic Search,206,2,164.07,0,0.401
2024-04-13,Tablet,Email,119,2,185.07,0,0.356
2024-04-13,Tablet,Social,159,4,314.28,1,0.494
2024-04-13,Tablet,Referral,117,1,90.66,0,0.454
2024-04-14,Mobile,Paid Search,695,8,676.29,2,0.273
2024-04-14,Mobile,Organic Search,666,13,1090.08,1,0.302
2024-04-14,Mobile,Email,365,12,1070.65,1,0.491
2024-04-14,Mobile,Social,424,17,1633.45,1,0.42
2024-04-14,Mobile,Referral,342,10,868.61,2,0.386
2024-04-14,Desktop,Paid Search,488,15,1279.79,1,0.339
2024-04-14,Desktop,Organic Search,466,10,890.38,0,0.401
2024-04-14,Desktop,Email,293,8,876.87,1,0.376
2024-04-14,Desktop,Social,348,10,1336.11,0,0.572
2024-04-14,Desktop,Referral,238,11,896.31,1,0.316
2024-04-14,Tablet,Paid Search,223,3,200.93,0,0.504
2024-04-14,Tablet,Organic Search,208,4,262.0,1,0.492
2024-04-14,Tablet,Email,116,6,442.87,0,0.519
2024-04-14,Tablet,Social,155,5,532.29,0,0.428
2024-04-14,Tablet,Referral,115,2,155.66,0,0.347
2024-04-15,Mobile,Paid Search,659,18,1238.93,2,0.38
2024-04-15,Mobile,Organic Search,623,16,1013.88,2,0.462
2024-04-15,Mobile,Email,397,14,1147.63,1,0.4
2024-04-15,Mobile,Social,465,4,288.49,0,0.406
2024-04-15,Mobile,Referral,318,12,1077.08,1,0.508
2024-04-15,Desktop,Paid Search,496,12,840.97,0,0.359
2024-04-15,Desktop,Organic Search,449,9,591.78,1,0.304
2024-04-15,Desktop,Email,291,8,584.82,0,0.408
2024-04-15,Desktop,Social,309,11,644.02,3,0.58
2024-04-15,Desktop,Referral,242,8,701.35,0,0.481
2024-04-15,Tablet,Paid Search,244,4,264.33,0,0.448
2024-04-15,Tablet,Organic Search,215,5,380.91,1,0.399
2024-04-15,Tablet,Email,130,5,483.23,0,0.382
2024-04-15,Tablet,Social,149,2,166.63,0,0.404
2024-04-15,Tablet,Referral,120,2,160.34,0,0.53
2024-04-16,Mobile,Paid Search,728,12,1332.02,0,0.643
2024-04-16,Mobile,Organic Search,678,12,1015.41,1,0.305
2024-04-16,Mobile,Email,387,15,1737.39,1,0.297
2024-04-16,Mobile,Social,483,7,547.29,0,0.374
2024-04-16,Mobile,Referral,310,6,273.74,0,0.48
2024-04-16,Desktop,Paid Search,520,14,922.05,2,0.45
2024-04-16,Desktop,Organic Search,484,12,1477.63,0,0.323
2024-04-16,Desktop,Email,310,16,1055.08,3,0.524
2024-04-16,Desktop,Social,316,13,779.2,0,0.448
2024-04-16,Desktop,Referral,259,7,664.89,1,0.476
2024-04-16,Tablet,Paid Search,246,4,306.92,0,0.478
2024-04-16,Tablet,Organic Search,208,6,481.13,0,0.446
2024-04-16,Tablet,Email,128,8,790.86,1,0.404
2024-04-16,Tablet,Social,158,7,468.08,3,0.618
2024-04-16,Tablet,Referral,116,4,339.35,0,0.254
2024-04-17,Mobile,Paid Search,728,10,726.64,1,0.421
2024-04-17,Mobile,Organic Search,595,13,1177.5,0,0.452
2024-04-17,Mobile,Email,437,15,1153.32,0,0.401
2024-04-17,Mobile,Social,455,4,294.64,0,0.384
2024-04-17,Mobile,Referral,333,12,807.54,1,0.312
2024-04-17,Desktop,Paid Search,481,10,1206.4,0,0.424
2024-04-17,Desktop,Organic Search,471,17,1621.84,1,0.527
2024-04-17,Desktop,Email,282,8,439.76,0,0.415
2024-04-17,Desktop,Social,355,7,712.9,0,0.487
2024-04-17,Desktop,Referral,235,2,182.24,0,0.389
2024-04-17,Tablet,Paid Search,229,9,655.06,0,0.472
2024-04-17,Tablet,Organic Search,211,6,513.77,0,0.184
2024-04-17,Tablet,Email,134,4,310.18,0,0.393
2024-04-17,Tablet,Social,144,2,157.4,0,0.593
2024-04-17,Tablet,Referral,131,2,143.42,0,0.268
2024-04-18,Mobile,Paid Search,707,16,1260.5,0,0.47
2024-04-18,Mobile,Organic Search,683,13,1049.4,2,0.266
2024-04-18,Mobile,Email,422,16,1826.79,3,0.401
2024-04-18,Mobile,Social,425,5,372.03,0,0.398
2024-04-18,Mobile,Referral,359,10,986.97,2,0.565
2024-04-18,Desktop,Paid Search,527,19,1340.53,0,0.517
2024-04-18,Desktop,Organic Search,499,7,508.51,2,0.411
2024-04-18,Desktop,Email,308,8,831.86,0,0.458
2024-04-18,Desktop,Social,340,12,573.77,0,0.357
2024-04-18,Desktop,Referral,248,7,643.76,0,0.312
2024-04-18,Tablet,Paid Search,236,5,216.05,3,0.435
2024-04-18,Tablet,Organic Search,214,6,531.84,0,0.334
2024-04-18,Tablet,Email,131,8,724.26,1,0.413
2024-04-18,Tablet,Social,145,9,358.21,1,0.365
2024-04-18,Tablet,Referral,110,2,136.61,0,0.387
2024-04-19,Mobile,Paid Search,687,11,1095.94,0,0.482
2024-04-19,Mobile,Organic Search,618,23,1819.65,0,0.508
2024-04-19,Mobile,Email,396,13,1084.48,0,0.428
2024-04-19,Mobile,Social,510,11,953.17,0,0.323
2024-04-19,Mobile,Referral,307,7,656.27,0,0.412
2024-04-19,Desktop,Paid Search,523,13,1131.23,1,0.432
2024-04-19,Desktop,Organic Search,468,9,631.2,2,0.568
2024-04-19,Desktop,Email,298,8,732.83,1,0.404
2024-04-19,Desktop,Social,318,4,337.93,0,0.358
2024-04-19,Desktop,Referral,252,13,1075.28,0,0.331
2024-04-19,Tablet,Paid Search,234,7,619.42,0,0.416
2024-04-19,Tablet,Organic Search,207,5,244.24,0,0.484
2024-04-19,Tablet,Email,129,3,268.29,1,0.219
2024-04-19,Tablet,Social,159,3,232.79,0,0.544
2024-04-19,Tablet,Referral,100,3,190.86,0,0.365
2024-04-20,Mobile,Paid Search,644,15,1530.9,1,0.468
2024-04-20,Mobile,Organic Search,652,19,1385.02,1,0.446
2024-04-20,Mobile,Email,409,3,283.89,0,0.429
2024-04-20,Mobile,Social,409,6,458.1,0,0.356
2024-04-20,Mobile,Referral,337,11,817.69,0,0.404
2024-04-20,Desktop,Paid Search,514,24,1324.56,5,0.474
2024-04-20,Desktop,Organic Search,451,16,1418.6,2,0.411
2024-04-20,Desktop,Email,287,9,655.75,0,0.452
2024-04-20,Desktop,Social,342,8,740.05,0,0.41
2024-04-20,Desktop,Referral,267,8,670.93,1,0.443
2024-04-20,Tablet,Paid Search,233,4,417.32,1,0.553
2024-04-20,Tablet,Organic Search,225,3,336.87,0,0.36
2024-04-20,Tablet,Email,136,4,297.18,1,0.262
2024-04-20,Tablet,Social,149,1,80.21,0,0.488
2024-04-20,Tablet,Referral,109,2,149.48,0,0.518
2024-04-21,Mobile,Paid Search,706,17,1390.21,2,0.464
2024-04-21,Mobile,Organic Search,615,12,1064.79,0,0.478
2024-04-21,Mobile,Email,391,11,1154.92,0,0.544
2024-04-21,Mobile,Social,451,6,531.05,0,0.437
2024-04-21,Mobile,Referral,338,4,388.91,0,0.373
2024-04-21,Desktop,Paid Search,463,5,405.1,0,0.443
2024-04-21,Desktop,Organic Search,459,10,732.78,2,0.524
2024-04-21,Desktop,Email,335,8,811.8,0,0.249
2024-04-21,Desktop,Social,360,6,662.78,0,0.601
2024-04-21,Desktop,Referral,247,9,874.62,1,0.409
2024-04-21,Tablet,Paid Search,247,5,343.6,0,0.499
2024-04-21,Tablet,Organic Search,225,8,842.61,0,0.501
2024-04-21,Tablet,Email,131,1,39.92,0,0.273
2024-04-21,Tablet,Social,144,7,440.15,0,0.505
2024-04-21,Tablet,Referral,114,3,259.6,0,0.267
2024-04-22,Mobile,Paid Search,723,24,2083.31,4,0.26
2024-04-22,Mobile,Organic Search,605,14,1686.39,0,0.554
2024-04-22,Mobile,Email,347,11,486.35,0,0.397
2024-04-22,Mobile,Social,448,16,729.61,1,0.224
2024-04-22,Mobile,Referral,369,5,448.29,0,0.456
2024-04-22,Desktop,Paid Search,550,17,1595.59,2,0.404
2024-04-22,Desktop,Organic Search,466,13,742.7,1,0.409
2024-04-22,Desktop,Email,284,12,572.11,3,0.37
2024-04-22,Desktop,Social,327,10,877.74,0,0.39
2024-04-22,Desktop,Referral,249,5,372.06,0,0.329
2024-04-22,Tablet,Paid Search,231,7,592.17,0,0.347
2024-04-22,Tablet,Organic Search,206,3,231.71,0,0.371
2024-04-22,Tablet,Email,129,6,611.57,0,0.455
2024-04-22,Tablet,Social,147,2,183.37,0,0.595
2024-04-22,Tablet,Referral,112,2,221.45,0,0.383
2024-04-23,Mobile,Paid Search,687,14,814.37,0,0.535
2024-04-23,Mobile,Organic Search,609,16,1064.58,1,0.384
2024-04-23,Mobile,Email,381,13,896.2,0,0.514
2024-04-23,Mobile,Social,481,4,311.72,0,0.415
2024-04-23,Mobile,Referral,342,5,493.84,0,0.372
2024-04-23,Desktop,Paid Search,527,17,1679.12,2,0.537
2024-04-23,Desktop,Organic Search,458,11,690.66,0,0.39
2024-04-23,Desktop,Email,296,8,572.02,0,0.263
2024-04-23,Desktop,Social,333,2,201.24,0,0.655
2024-04-23,Desktop,Referral,250,8,873.82,1,0.434
2024-04-23,Tablet,Paid Search,224,6,439.88,1,0.553
2024-04-23,Tablet,Organic Search,217,1,61.32,0,0.513
2024-04-23,Tablet,Email,142,3,194.54,0,0.232
2024-04-23,Tablet,Social,141,3,283.59,0,0.401
2024-04-23,Tablet,Referral,113,2,93.89,0,0.417
2024-04-24,Mobile,Paid Search,676,19,1110.64,1,0.583
2024-04-24,Mobile,Organic Search,644,9,673.99,1,0.339
2024-04-24,Mobile,Email,415,10,878.3,2,0.387
2024-04-24,Mobile,Social,463,11,865.09,1,0.356
2024-04-24,Mobile,Referral,333,4,378.41,0,0.374
2024-04-24,Desktop,Paid Search,512,15,1509.21,1,0.402
2024-04-24,Desktop,Organic Search,463,15,1300.23,1,0.436
2024-04-24,Desktop,Email,293,11,774.34,0,0.39
2024-04-24,Desktop,Social,341,12,694.2,0,0.305
2024-04-24,Desktop,Referral,267,7,514.43,0,0.477
2024-04-24,Tablet,Paid Search,234,6,359.08,1,0.336
2024-04-24,Tablet,Organic Search,202,12,763.79,0,0.362
2024-04-24,Tablet,Email,125,7,673.65,0,0.226
2024-04-24,Tablet,Social,162,11,455.28,0,0.326
2024-04-24,Tablet,Referral,124,3,241.5,0,0.221
2024-04-25,Mobile,Paid Search,754,20,2110.41,1,0.417
2024-04-25,Mobile,Organic Search,669,9,681.9,3,0.384
2024-04-25,Mobile,Email,419,8,817.22,0,0.346
2024-04-25,Mobile,Social,465,3,130.11,0,0.387
2024-04-25,Mobile,Referral,322,7,569.75,1,0.404
2024-04-25,Desktop,Paid Search,511,18,1365.81,0,0.305
2024-04-25,Desktop,Organic Search,468,9,819.49,1,0.485
2024-04-25,Desktop,Email,291,8,689.98,0,0.494
2024-04-25,Desktop,Social,321,4,378.84,1,0.539
2024-04-25,Desktop,Referral,255,6,268.31,0,0.566
2024-04-25,Tablet,Paid Search,251,5,509.68,1,0.492
2024-04-25,Tablet,Organic Search,216,6,483.81,1,0.564
2024-04-25,Tablet,Email,128,1,55.9,0,0.526
2024-04-25,Tablet,Social,157,3,267.94,0,0.289
2024-04-25,Tablet,Referral,108,3,162.61,0,0.436
2024-04-26,Mobile,Paid Search,720,15,1201.4,0,0.309
2024-04-26,Mobile,Organic Search,656,18,1159.03,1,0.359
2024-04-26,Mobile,Email,401,10,1148.99,0,0.53
2024-04-26,Mobile,Social,409,8,496.49,0,0.377
2024-04-26,Mobile,Referral,325,11,854.02,0,0.431
2024-04-26,Desktop,Paid Search,530,14,1281.9,0,0.408
2024-04-26,Desktop,Organic Search,537,14,800.53,1,0.492
2024-04-26,Desktop,Email,311,21,1782.3,1,0.241
